,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,DC,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West_Virginia,Wisconsin,Wyoming
11/1/1960,-0.0075722887,-0.9262999185,-0.3633060211,-0.1305821377,-0.0985356625,0.1465137671,-0.1202508984,-0.2660476063,0.2491497981,0.4787151561,-0.2569130131,0.1331976982,-1.1182774914,-0.4319322795,-0.3040088895,-0.2042244025,0.1129955076,0.4547042986,-0.3225640741,-0.502180398,-0.4801013376,0.6109545718,-1.2890877805,-0.5166795025,0.0536416647,-0.2521432001,-0.4184921559,0.0102122378,0.0641246569,-0.3609615104,-0.1817999747,-0.0581110493,-0.0215806854,0.2818490964,-0.000775219,-1.1213410794,0.0617820384,-0.8123781875,-0.3254898015,-0.5850184303,0.0088488641,0.2985798096,-0.0996267885,-0.2199459216,0.3132147681,-0.0199077044,0.0678307935,-0.2397158803,-0.2297996238,-0.0697885245,0.663905753
12/1/1960,0.2109757868,-0.1339264334,0.8034605446,0.0571025852,-0.0065806031,-0.0404112514,-0.3253792433,0.5664013481,0.1011919486,0.6957538295,0.3034813066,0.0447625794,0.3434828535,-0.6021821613,-0.5040090564,-0.2210036574,0.2914310315,0.0745595208,0.014559637,-0.138757861,-0.7712993568,-0.0740826781,-0.8653103454,-0.2733426958,0.2371698365,0.338372651,0.0376296477,0.1590892648,-0.0959293005,-0.3347621655,-0.861262044,-1.0060104394,-0.2850524473,-0.0839954873,0.0633359051,-0.515594964,-0.0803160785,-0.0251440964,-0.3263221214,-0.2216585138,0.1184735066,0.3078450017,0.1986090001,-0.3698437846,0.0893617937,-0.6706232446,-0.0152926349,-0.0163798996,-0.272804057,-0.275960274,-0.198553952
1/1/1961,-0.2556674821,-0.1582841648,0.7530762154,0.3038283654,0.1313359862,0.4173174051,-0.0349954085,-0.4787148199,0.0858569998,-0.1234357583,-0.2501361355,0.7695113165,0.9406829007,0.2932989838,-0.3387138721,-0.2096862305,-0.1355511978,-0.4925321537,-0.1182312341,-0.078567959,0.5620117626,0.0713733226,-0.9505120375,-0.1433317957,0.2045435588,-0.5289669901,0.1321870517,0.1416410659,0.4729757357,0.0381531662,1.0638012673,1.018889398,0.0595826139,-0.3054837107,0.2342108397,-0.6075533883,-0.3067946987,-0.3510960818,-0.395171919,-0.0242161938,-0.2252098373,-1.1491032098,-0.139777747,-0.0485442131,0.5814949065,-0.0534016241,0.20889081,-0.0924008734,-0.4349574329,-1.5306054051,-0.0150746231
2/1/1961,-0.396942003,0.251017977,0.3017390191,0.2723693095,0.2149262875,0.2192838155,0.0791693593,-0.662861404,0.0492549764,-0.1510842446,-0.0912955885,-0.0913500776,0.2848592539,-0.2746808883,-0.5273021225,-0.2327101036,-0.4927030881,-0.5712521701,-0.3931651556,-0.1438573866,-0.4610809847,-0.01578873,-3.112350027,-0.2817015134,-0.0312360845,-0.617964075,-0.5892020143,-0.1626838728,0.5338310003,-0.1276796023,-0.8657614227,-0.2221986777,-0.437213154,-0.4186713741,0.142489749,-0.5904507558,-0.5237958758,-1.0818544292,-0.8081419663,-0.1801084269,-0.1939101592,0.1624740121,0.2045592452,-0.465948606,0.0897158509,-0.2018259289,-0.4811469622,-0.5653381694,-0.8921558754,-0.5083495555,-0.2973530825
3/1/1961,-0.0683722819,-0.5504865286,0.1261421644,0.3422633589,0.2330718685,0.4939328817,0.1799674277,0.5718193706,0.5294816834,-0.1693721399,0.0189594297,0.1574566465,0.4670129521,-0.0097217877,0.1344738765,0.0678821015,0.133081208,-0.0689604612,0.2637227594,-0.318027042,1.600797182,0.3176211632,-0.7368494701,0.0617544921,0.0686616729,0.267561396,0.0153660468,0.6748472622,0.5960246862,-0.1560301123,0.4729745235,0.0586837176,0.317548726,0.5456065348,0.4138658271,-0.2470129143,0.5252355153,0.4182537905,0.2797943343,-0.0071841528,0.2878274019,1.4527999164,0.0629515235,0.4184248781,0.3418297557,-0.0517053624,0.9701850568,0.0051900353,0.3696545627,1.2583924349,0.8274862274
4/1/1961,-0.2201515898,-0.1112062805,0.2226705066,-0.2664568608,-0.1351214829,-0.0992585988,-0.0898820429,-0.9046250025,-0.1531526558,-0.1472958238,-0.1857293084,-0.0603183885,0.3003084442,-0.1693548583,-0.4894953703,-0.3018257012,-0.4113452731,-1.0321786495,-0.1770912813,-0.3069456774,-0.6127472977,-0.4676209154,2.0177309337,-0.0737436919,-0.4093351689,-0.536680711,-0.6120902144,-1.0533040183,0.6271014126,-0.0278087159,-0.0170826458,0.0556056846,-0.1826556988,-0.2482364988,0.0137439839,-0.7453744448,0.1218701389,1.3835533838,-0.3254853739,-0.7266298095,0.0547057509,0.4783401775,-0.2244591255,0.0178934327,0.1438385206,0.0053659166,-0.0159071719,0.1947915642,-0.8332925509,0.1209798684,-0.2932433857
5/1/1961,0.2474958273,0.8938798663,0.5225501401,0.2056479192,0.6700566402,0.8325244383,0.2393390943,0.0989842253,0.2541360068,0.2231296642,0.2188094568,0.139018098,0.3746434125,0.2257237516,0.4667480778,0.2313935613,0.1610464251,-0.1411923054,0.1336133459,0.4738071869,0.2586580338,0.3406239221,0.9661670667,0.2681945176,0.3697929964,0.1767756018,0.0550439551,-0.1646691919,0.5678696749,0.7573994047,0.2135420956,0.403054287,0.0258645295,0.4993940269,-0.0776626996,0.7084634549,0.3061308544,0.4070847639,0.2112136914,0.9099962206,0.2559439427,-0.3181553102,-0.0376533693,0.4373433549,0.7516323336,0.3540960298,0.1913923501,0.4571008207,0.5236211513,0.4555829424,-0.0481435964
6/1/1961,0.3332927306,1.0506310729,0.2092489917,0.1902028909,0.4210267386,1.351177474,0.5992307442,0.9587499026,0.2192241895,-0.0487789623,0.1745574973,-0.1324883287,0.8909681601,0.2083717696,0.581475342,-0.1905830497,0.5654452176,1.1079752991,0.225436546,0.427314443,0.5056204266,0.1440798858,0.2253038066,0.2165764136,0.4990014981,-0.0283098739,0.5493912919,0.3746106527,1.2410319615,0.3490003144,0.6301848837,0.8095782107,0.152105587,0.4672899852,0.0102661776,0.4514110882,0.2804658789,0.84477057,0.2980624885,0.2720788149,0.7057722037,1.0668885356,0.5514052607,-0.018639386,0.8120752467,0.2380613025,0.4654230648,1.4246085467,0.7147975015,-0.0870230903,-1.2628343145
7/1/1961,0.3727134933,-2.9040664427,0.6951820446,0.962723158,0.6052993676,0.1013536197,0.6126433778,-0.01204151,0.1223916594,0.4265753661,0.1024178,-0.0830592248,0.5751550438,0.0837715917,0.2726487792,-0.2035707138,0.4661630165,1.019766082,-0.280696392,0.3505586489,-0.0174126493,0.1270582253,-0.1056095638,0.3832262817,0.3192679541,0.021205407,0.7406565596,0.3800285428,0.3593886859,0.5214138497,0.1930595648,-0.9116915038,0.2367596572,0.3904269048,-0.3795582022,0.3520231164,0.4562589808,0.0516273823,0.2448961386,0.2573825154,0.7707928358,0.3251704572,-0.0146846736,0.4567299949,0.1854655987,0.3311608254,0.2746974292,0.8722508109,0.0476288898,0.3657926143,1.8898226778
8/1/1961,0.6192072138,0.5216141667,0.6316104159,0.4572091534,0.323711334,0.5903882917,1.3885612858,-0.0610631841,0.2933728061,0.301532594,0.3454812626,-0.9944128375,0.8893467451,0.3108253013,1.1044587222,-0.006673103,0.2163149125,-0.2982994322,0.3254326591,0.3082956616,0.5350579222,0.1478152185,1.035153839,-0.2026475727,0.4950023613,-0.2422920202,0.6028965214,-0.0723168447,0.7671751019,0.2868850131,0.3183102595,0.2905714517,0.1227824499,0.4646502079,-0.3134980592,0.2810708154,0.0670618023,0.2965976249,0.3656013684,0.4210388285,0.0635698551,0.3177459084,0.5213996501,0.4192403975,0.4696675438,0.0322351324,0.5805884813,-0.2579526148,0.8493201043,-0.1065561288,0.5957749937
9/1/1961,0.1253129726,1.6433239153,0.5165206207,0.5813841745,0.3508742791,-0.0961035752,-0.8159521778,0.7976377096,0.3223949729,0.4026873208,0.4701045021,0.9324662783,0.0793243599,0.2673620877,-0.6651481666,0.0804835512,0.2581154146,0.4377737476,-0.6470951387,-0.0310588037,0.8544252456,0.2688063753,-1.3605521826,0.7564942901,0.2383242303,0.489101929,0.962896766,0.5019946738,1.3002910848,0.1256999972,0.107645231,-0.0386880848,0.199481716,0.3539605927,0.3883194468,0.111291947,0.390850785,-0.0616435709,0.293980774,0.3900140736,0.1805943563,1.5108593955,0.4699163446,0.1649662005,0.9312617062,0.1766936908,0.663495163,0.4587884866,-0.6804215149,0.1538207511,-0.6984035941
10/1/1961,0.3452533379,-0.1488414826,0.0472536537,0.6328125901,0.499260841,-0.1257901449,0.426765471,1.9059351644,0.1258469133,0.1237462768,0.2480990775,-0.0781896461,0.5728800465,0.1133113868,1.0427186474,-0.0366674913,-0.0843217506,0.3337768093,0.923017512,0.4234527371,-0.011071134,0.4897725803,0.0018387541,-0.3449976284,0.8471019992,0.3566059015,-0.9757037262,0.2707474607,1.5435487916,-0.0938507682,0.1507074674,0.074248237,0.5475385698,0.2509670593,0.2625688778,-0.0131816853,0.3817810037,-0.1232266411,0.1945505493,0.5898784266,0.4681172383,-0.3971016084,0.3435687342,0.9187737078,0.0663457107,0.4492147494,0.595872718,0.0448822646,0.0959917052,0.0189790986,0.1525346115
11/1/1961,0.1933008619,2.1954075596,0.3170174283,0.5169564436,0.8226534913,0.3445595828,0.3363180549,-0.2885935585,0.3565935754,0.4071833354,0.4060996908,0.2578393121,-0.2500777274,0.2833738716,0.3212814461,0.0589057729,-0.0697225764,0.2240366861,0.1327681454,0.5839749011,0.4062008384,0.294256093,1.9913837587,0.5791799068,-0.0215073921,0.0258305805,-0.1010510342,0.1594006776,1.3987115383,0.5537984015,0.6748824575,-0.0861696328,0.2459188523,0.5392109297,0.2214104139,0.3871248383,0.6417175307,0.4873714974,0.2575008382,0.3216513043,0.3054198761,0.0904282912,0.2262563452,-0.0147397447,0.491396305,0.2427506354,0.4144709571,0.6319950028,0.4018535256,0.1716784812,-1.0175384262
12/1/1961,-0.0867229205,-0.3906078543,0.0977207664,0.1851886425,-0.092693322,0.2888660107,0.529202523,-0.4725855876,0.431708261,0.3298932846,0.1694316019,0.0748627801,0.2257473884,0.2966687172,0.5637243622,0.1284409511,-0.2398713784,0.4222372242,-0.4168701495,0.0969393224,1.2630513202,0.4105100951,0.3995420354,0.3445991492,0.1568449086,0.633635163,0.0996176653,0.0264025118,1.4254880537,0.5197849623,0.3492400747,0.7599168557,0.5074614126,0.2587858054,0.8383769741,0.2275680381,-0.48196434,-0.3329925118,-0.5542172383,0.8839270528,0.3239711939,0.4109976357,0.6842927794,0.3476564337,0.2099375159,0.5449035682,0.508127685,0.1263757034,0.1000776445,0.6738011006,0.104163737
1/1/1962,-0.1029216709,0.030920988,0.8675914335,-0.1958062088,0.4263268143,-0.2810441433,-0.0415648552,-1.2832260751,0.1873686028,0.4302079911,0.0406190979,-0.4713991913,0.7388062616,-0.2453102013,-0.438048338,0.141962624,-0.0894850543,0.1740292838,0.4811166646,-0.2362730709,-0.193912867,-0.0633452257,0.3554512009,0.2994221228,-0.3177677333,-1.0396336484,0.1037935873,0.0416003494,1.6571712234,0.1976155298,0.4237428644,0.2001329389,0.0281946009,0.2708852111,-0.8702595164,0.2373442824,0.1369731582,0.5986099464,1.1109826338,-0.1391470766,0.2964611653,0.7318737001,-0.6359857065,0.4269596608,0.4863797342,0.0165840521,-0.0976485081,0.6074579967,-0.0723972401,0.0517354831,0.4132330473
2/1/1962,0.9254925253,0.0753398384,0.1191608351,1.6571306187,-0.2697219131,0.9843069888,0.0134663653,1.0323439312,0.1102800465,0.5778484616,1.0141896488,0.1686155644,0.4837367227,0.6901447486,1.0754192966,0.1941889352,1.0162085896,1.1551660798,0.6777251828,0.047471273,0.1560204811,0.1206873928,0.0911723668,0.4649552147,1.6776878754,1.1321265359,0.6431105638,0.4679464978,1.1745885591,0.5691411023,0.2031500428,0.8096089001,0.0035578632,0.6698807944,0.5647829257,0.2966380472,1.0400067673,0.4586906884,0.3678216843,0.0428957404,0.6430448764,0.5874934385,1.577048816,0.4604834848,0.2703615435,0.4603434287,0.6477498991,0.7500242335,0.2821255357,0.3112667564,0.4092350011
3/1/1962,0.0984349645,0.6004642156,0.7462835355,0.6435361745,0.74324821,0.1073906715,0.3336229992,0.1610867648,0.2887663966,0.6121373364,0.1552086143,0.2389059829,0.1461516406,0.1517915514,0.3468562592,-0.3365900833,-0.3540745939,0.248432821,0.0795519393,0.2745749769,0.3212819135,0.1572329008,0.3874456571,0.3239685763,0.0308774384,0.0659838389,0.0767540555,-0.6724134161,1.2211290594,-0.3632123624,0.2516860391,0.22070052,-0.0943129892,0.1281327744,0.2598895437,0.0155466553,0.1614315517,0.1221947107,0.0604389607,0.1397613652,0.0776628983,-0.0237845381,0.1651460003,0.1632705367,0.6419585082,0.3663754751,0.195383404,0.1612655043,-0.2503948097,0.0714543617,-0.5730476689
4/1/1962,0.3001621859,-0.1831865212,0.8836330269,0.542517816,0.6886504019,0.1216671252,0.2628720756,2.2208679489,0.6321580838,0.44870841,0.3772201619,0.1372909776,0.9896431258,0.3368566421,0.3028155259,0.3831898717,1.0311742026,0.2114673105,0.0353391054,-0.5026870089,0.3674112652,0.0399049915,0.4783625466,0.1668804343,0.1960940487,0.2453325533,0.9063853631,0.8271927306,2.2863548864,0.7013871004,0.2526956029,0.1366721827,0.5757708915,0.3648574126,0.1634825661,0.1408490992,-0.2032436069,0.3611925869,0.0788686437,-0.0027431755,0.3159226427,0.0282646646,0.3346087155,0.1241556155,0.8151115274,-0.0593214938,0.5580878157,1.3657298101,-0.2724437909,0.1589821021,0.3333832589
5/1/1962,0.1575427885,-0.0971599625,0.9527184349,0.7137179037,0.2775476273,0.0576815969,0.1632964798,-1.1646880316,0.2587708615,0.3867599693,0.365262818,0.1942495265,0.6437376585,0.1503689348,0.3241518551,0.1375440628,0.3866662444,0.5950226125,0.3675985833,-0.0224274428,0.3820731799,-0.0242988178,0.1632526763,0.2234836349,0.3681061855,0.5244367526,0.6261476783,0.2394740177,0.7419257447,0.1338835726,0.0368084969,0.3598111511,-0.1544348275,0.3564353447,0.8638001044,0.1295256624,0.1043386591,0.5757307647,-0.2294148854,-0.0928625412,0.252944492,0.6876920424,0.4732704463,0.0709289954,0.2257979358,0.1486876236,0.3454031969,0.3162166745,-0.0785590087,0.0402432596,-0.9250415107
6/1/1962,-0.3803436502,0.8567969126,-0.2730822493,0.1871820132,-0.1927806014,-0.0449840042,-0.4090577288,0.0946384327,0.1684062759,0.420408084,0.6409968573,0.1602112827,-0.8930369982,0.2864968678,0.028712713,0.396601791,0.3318070056,0.132186553,0.1209898728,0.8000448933,0.5044462428,0.0313891223,0.3016468245,0.172557353,0.0966267841,0.1112594833,0.1663646568,-0.0016354551,0.6636821902,0.1569062385,-0.121000758,0.0018572633,0.025170924,-0.0400459805,0.5182309478,-0.2013949567,0.0142925768,0.2755781594,-0.1442259247,0.020280842,-0.1263495821,-0.1236081363,0.1844178036,0.2764638379,0.2309371906,0.5575558769,0.1944166514,0.0416903595,-0.5323317994,0.3538824116,0.1033956152
7/1/1962,-0.3726163415,-0.0016625664,0.2570178049,0.0064705496,0.788688567,-0.032084651,0.5122054679,0.0904649014,0.3272628375,-0.1918552704,0.2497278859,0.2714656088,-0.6783547415,-0.4070234197,0.0407478062,0.1509840977,-0.2912837508,-0.1097883741,0.2443004498,-1.0127453642,0.1447034415,-0.0566773174,0.1959138847,0.0454214672,0.1068037457,0.1137738937,-0.3860327158,0.0335403916,1.5285206047,-0.0027463591,0.3086848687,-0.5360109255,-0.0468347017,0.5564059852,0.908738521,-0.0152287826,0.064559045,0.2274892149,-0.1809911974,0.014377755,0.2673199158,0.3709476569,0.0337866339,-0.2143516163,0.7387491775,0.1980031034,-0.0958927701,0.1739856588,-0.1794867793,-0.0633064737,0.1221132346
8/1/1962,0.3175243489,0.5326204356,-0.1110472296,0.2301654428,0.5024032578,-0.0136930621,1.4566739152,0.3545735553,0.0604079978,0.2350435761,0.5476831882,-1.2987704523,-0.5385816267,0.1509883069,-0.016836105,0.1594689118,0.1933529953,0.1645625017,0.5202104395,-0.1954865984,0.2150737207,0.1006031839,-0.3271384292,0.3682880862,0.8047901405,0.3427810779,-0.2755311533,0.1399145729,1.3875744874,0.0586495981,0.2305337941,1.1724181699,0.0663049929,0.3620026526,1.0634725927,0.1768167114,0.3360586685,0.3790086346,-0.1133811467,0.0208294404,0.336288334,0.3408907316,0.094371254,0.3242848857,0.529076675,0.5071844877,0.7519945247,0.1264686122,-0.1357098008,0.190581448,-0.9763109166
9/1/1962,0.573470288,-0.1037527604,0.5073016172,0.2127673838,0.4025447264,0.414248591,-0.8378237385,1.3546300989,0.1731661013,0.1946063131,0.1297719693,1.9944978607,0.2468105072,-0.0604482652,1.1792914934,0.0396663099,-0.4803664868,0.2157294909,0.1143159123,0.4871956905,0.1713272398,0.1234879594,1.2230785287,0.1650484375,0.875242691,-0.0130391493,0.1424376329,-0.4091338638,0.4968586246,0.2507534591,0.2204496613,0.1538053468,0.0478826292,0.355299014,0.2708792899,0.1492841817,-0.1276509352,0.7038591435,0.139863008,0.5410527635,0.767463575,-0.3318151005,0.4142319359,0.0641101296,-0.2478831238,-0.1472219936,0.2968245724,-0.4577919239,-0.2995883201,0.2593432525,-0.46409444
10/1/1962,0.0506970082,1.2021861861,0.4922785962,0.2519533285,0.0786029753,0.1153131955,-0.0589993639,-0.1208906759,-0.2740586455,0.8047189299,0.5404088544,0.2696080527,-0.3198613557,0.1024531426,-0.7031046879,0.3990319235,0.2032202807,1.2901524346,-0.1335746516,-0.6472325299,0.2388336932,-0.2066204972,0.2191411214,-0.0176324694,-0.0164980867,-0.0798364032,0.4321073508,0.1108680073,1.3495898374,0.0763492386,0.3065391472,0.0791043296,-0.2160594533,0.25669914,0.951309216,0.2084511247,0.0059946001,0.2562608834,-0.0415592849,-0.7193774694,0.3593693006,-0.0050212473,0.1297670056,-0.0549048707,0.2620405022,0.0820496619,0.3173007184,-0.0986490125,-0.1251377827,0.3870753094,0.2016353406
11/1/1962,0.2262888406,-0.3932743652,0.0947803274,0.7239261776,0.3831652173,0.0863130437,0.3158093672,0.1153827428,0.6409498504,0.0497927554,0.1838592683,0.1229946715,0.7260082851,0.0625742773,0.1691737918,0.2521652184,-0.1272322086,-0.3667182565,0.1394043669,-0.2161547539,0.3436878371,0.0278984813,-0.3237160003,0.0217384507,0.3975085393,0.3377298435,0.8814233629,0.3167481853,1.2004622951,-0.133124871,-0.1455038851,0.3711909192,-0.0747683603,-0.1366377003,0.0789821733,-0.1730356919,0.0593019317,0.7592962989,-0.0699761791,-0.1435738678,0.2424375785,-0.2556644815,0.15323971,0.2962905394,-0.2971244011,-0.3643296947,0.2625012478,-0.48305589,-0.2622325918,-0.0059328934,-0.4901373855
12/1/1962,0.0633294648,0.5236108006,0.6069295877,0.3525077014,0.3356057705,0.3388034609,-0.0082676006,0.4413084996,0.3301150931,0.2452743108,0.1929849073,0.2906189439,-0.0762160893,-0.1222113034,0.147873092,0.2971968072,0.287673011,-0.651505428,0.4340979411,-0.0304913898,0.3228814204,0.152826752,0.1179543224,0.2548266055,0.4972578264,-0.0578922465,0.9255237357,0.3240220093,1.3261957943,-0.0511391755,0.0569133794,0.0770366153,-0.1609685819,0.2889953539,0.4085828013,-0.2143998913,0.0732669918,0.5248300823,-0.0689459868,-0.0506963553,0.2675943916,-0.3883853696,-0.0545382896,0.5096927822,0.483436814,0.5405194737,-0.0036066529,-0.0224427231,-0.1398130867,0.1169350963,0.5177580241
1/1/1963,0.0190794091,1.0437856017,0.0284004098,0.0514080123,0.2598181677,-0.0056298815,0.4491233407,0.2464209263,0.7385922593,-0.0952893919,0.3992191187,0.0656215928,-0.1005792699,0.1440403723,0.3378695773,-0.0457716656,-0.45641796,1.5657465047,-1.0839147271,0.1837389482,0.1084424109,-0.3153871749,0.2322060445,0.0083490645,0.3215383768,-0.1060219524,-0.7357644971,-0.6266518271,0.8720458366,0.0834339527,0.2168943728,-0.1105170287,-0.075282076,0.2926933104,0.0756999072,0.4180545175,0.0025621758,0.3472472581,-0.3922974549,-0.1458704964,0.1414884675,-0.3195774623,0.3755939667,-0.384422745,0.168743947,0.2022131265,0.4193185662,0.0594988668,0.417137259,0.259698069,-1.3480863532
2/1/1963,0.3532193587,0.8444377658,0.4391245338,-0.0090333339,0.0126424386,0.4006396232,0.0151076871,0.9469887427,0.139988947,0.1235705967,0.194014581,0.1538378345,-0.1233865118,0.042239906,0.3117023623,-0.1381218084,-0.0515065979,-0.203388747,1.4351900983,-0.0739212808,0.4191094006,0.1896594206,0.4039149773,0.1751130045,0.3264602177,0.1094460168,0.0873334708,0.2968970333,0.7568095359,-0.2121272007,0.0852567852,0.0949987981,0.1202873364,0.1839425498,0.1493153464,-0.0418378512,0.116060467,-0.0753162388,0.0694655881,0.0728092424,0.122964082,0.0367325572,0.0372342858,0.749145622,0.2485192002,-0.4247729275,0.3876859024,-0.1494215967,0.070302028,-0.0164047695,1.2940012485
3/1/1963,0.3088327803,1.5213722318,0.4716896174,0.3084949509,0.5248306997,0.4751722403,0.0095041007,0.8408380003,0.1225862267,0.805167835,0.4520372971,-0.3226022504,0.2406108739,0.136596021,0.1476374796,0.5467201789,-0.0206771352,0.7171264551,0.1400341952,-0.0355391481,0.3195063341,-0.1038978738,0.1807890625,0.1005345883,0.3220820477,0.3603986884,0.4427626059,0.4221513293,1.5823888136,-0.162448967,0.0533569738,0.7275592669,0.0176831894,0.3105645893,0.5386201435,0.0637984693,0.3803315591,0.5314828007,0.2187290545,-0.415922929,0.3415286144,0.0391022284,0.5020145392,0.3234468813,0.109057251,-0.0406755888,0.426687583,-0.1468292184,0.3902657092,0.086725674,0.2614191716
4/1/1963,0.8100539695,-0.5266361837,-0.1111377818,0.7974714597,-0.2040405749,0.5681513867,0.584808545,0.4423072557,0.1180781534,0.5644045768,0.9923259064,0.2026064696,-0.7233463653,0.452061973,0.5360581211,0.4021961196,0.1373199518,1.2997316186,0.2656468924,0.324222352,0.5437391093,-0.1420988373,0.418603588,0.344405397,0.7301102951,0.6365836424,0.1413749325,0.4992780256,1.3433058217,0.1219636633,0.4543423552,-0.1584127592,0.2170972806,0.4632932155,0.3093662049,0.747679595,0.4682443178,-0.4782375284,0.3064065457,0.387006297,0.818442792,0.426901052,1.0371794979,0.4855984406,-0.0594946889,0.0634498325,0.8545951021,-0.6626934635,0.5319268448,0.5607657221,0.5442298655
5/1/1963,-0.2049056116,0.2561072704,0.0258312199,0.2918951774,0.6331689338,0.2357788974,0.0600948704,0.3386919943,0.2456899273,0.1941893466,-0.1228079912,0.0096629079,0.0582978026,-0.1311967197,0.1182297024,-0.0314383193,-0.2259449462,0.0796562472,0.1946931245,0.2437612986,0.2890577678,0.2527428241,0.1478181936,-0.1105926268,0.1017541078,-0.2517193224,-0.1895971606,0.0750007081,0.7000900076,-0.203871962,0.0506706796,0.0535806234,0.0676583321,0.1124326559,-0.1467856513,0.2187098569,0.1066845865,0.1953682457,0.1577248904,0.2660359791,-0.1267098688,-0.1741145389,-0.0684966405,0.2196254072,0.4212024225,0.0173302852,-0.0060253346,0.0236819201,0.0521954594,0.190228632,0.5325287385
6/1/1963,0.1881485182,0.2468716494,0.2530460114,-0.4091032569,0.3910938623,-0.1942811656,0.1761120284,-0.4022868516,-0.0194065491,0.5628401486,0.0710125482,0.3955564746,0.1985682393,0.0133433603,0.1713839361,-0.0204163907,-0.1161422084,0.0731115853,-0.1325537257,-0.0740145009,-0.0887832336,-0.0542821045,0.3558111617,-0.0231986046,-0.1667157576,0.2219471173,-0.7738376812,0.2327864589,0.6452675371,0.3362620085,-0.0457345911,0.1285435753,-0.0400160379,0.239060453,0.1583499762,0.1580058772,0.0084356087,-0.2990584,0.0037186928,0.1348911151,0.0259858996,-0.4058673341,0.2913773643,0.2693482006,0.510475041,0.9144580626,0.3411063156,-0.5351425205,-0.0998858765,0.1211098618,-0.0287283645
7/1/1963,0.6037609946,0.5977753466,0.0699052089,1.4321802674,0.3128257372,-0.736421961,0.3055627222,0.6460503042,0.2672616298,0.7589953673,0.4141104939,-0.0487481419,0.7992252412,0.3841912037,0.1519300753,0.1283727495,0.0079073666,0.3738276522,0.5208194431,0.2598018429,0.382230719,0.0160933373,0.4167000281,0.1442202783,0.7404711726,0.0416647159,0.046308078,-0.162111412,-0.9469037204,-0.1432392805,0.2481188936,0.236070792,0.0705663092,0.2511536454,-0.0030153917,0.0329853742,0.3457628208,-0.0821062905,0.2313080527,-0.051552244,0.6931673661,-0.4290046959,0.3410306144,0.3994372054,-0.0714104577,-0.6476111842,0.1784862848,0.0766680519,0.0973130883,0.4809692228,0.0878972278
8/1/1963,0.1813153246,0.7103289761,0.2621090542,0.6821068545,0.2006723329,1.1858851572,-0.7812356069,0.6589801356,0.1950576895,0.5594794455,0.3963885582,1.2223861626,0.0560428461,0.1195783322,0.3681887019,0.1155481897,-0.113487977,0.3930519234,0.3935860632,0.2485747571,0.1825238197,0.2165700432,0.5787570152,0.404231347,0.0974332952,0.4463210441,0.1337300594,0.2127689223,1.8339180201,0.4158951202,-0.0929544198,0.2127709464,0.0454710104,0.4523687583,0.0976903666,-0.0361458069,0.2378695298,1.4732738952,-0.2453421691,0.2007440789,0.3205435442,-0.1785893953,0.6178058435,0.3318176702,0.1870315232,-0.0009363461,0.3226257451,0.4081055129,0.2700032314,0.1702998013,0.8850181303
9/1/1963,0.2442312801,-0.0173553129,0.4604296421,0.2144533985,0.3395118909,0.3695942608,1.35030118,-0.8948750734,0.2437242964,0.8260930422,0.4863556045,-0.37777611,0.2835450952,0.2084503288,0.2048611862,0.3175082961,0.5345278114,0.2966427613,0.5776699295,0.112220945,0.2057967405,-0.0703795281,0.5236444161,0.1849499072,0.1050344512,0.1163850111,0.3008107376,0.4136670398,0.5809434926,-0.0967531512,0.2083491653,0.6164665409,0.2171598765,0.2572632085,0.2130453223,0.2256137165,0.296427766,0.6670954748,0.0494114142,0.1117843064,-0.0948233177,0.0904777015,0.1046847344,0.3317809364,-0.3920296586,-0.0104618093,0.0405330764,0.2630087475,0.7404319962,-0.0923251362,1.3700310036
10/1/1963,0.5737603855,-0.3309172903,0.3717439432,0.2058238198,0.490382882,0.5825655824,-0.1742404366,0.9990583949,0.1076140101,0.2414979305,0.2738289326,-0.0742147389,0.2096283094,0.29117881,0.0435562479,0.2560388917,0.7023700294,0.289316009,0.5908005277,-0.0112110445,0.4095369033,0.0373247066,0.3412650266,0.4287134955,0.1423252161,0.5656632643,0.3661778455,0.1208474524,0.4504378385,0.1579407215,0.4126279762,0.6697016612,0.4718637565,0.1530075089,-0.0545045101,0.6396221211,0.1004036362,0.6405566898,0.1608079013,-0.1231495558,0.109948512,-0.5278089146,0.3522927099,0.1525803063,1.3583162866,0.4532695729,0.2545718284,0.2669182804,0.3225684721,0.0427100177,-0.94298659
